pitcher,p_hand,pitch_type,pitch_name,velocity,spin_rate,horz_break,vert_break,release_x,release_z,extension,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az
448306,R,CH,Changeup,81.8,1664,-1.2446,0.214,-2.7449,5.5435,6.506,-2.3711,3.2939,3.2711,-119.1226,1.0765,-12.5392,22.8515,-30.5384
448306,R,FC,Cutter,86.1,2392,0.3763,0.5665,-3.0693,5.469,6.599,0.2611,3.0775,7.181,-125.3738,-0.6513,2.6874,23.3612,-26.178
453286,R,FF,4-Seam Fastball,94.7,2439,-0.9445,1.2155,-3.6562,5.0827,5.986,-0.2323,1.7628,10.9203,-137.414,-5.6114,-14.1693,29.1965,-15.9575
448306,R,FF,4-Seam Fastball,89.4,2337,-0.7442,1.1909,-3.1698,5.2161,6.778,-1.8531,2.4915,4.89,-130.3103,-3.3277,-9.6164,26.2962,-17.8785
453286,R,CU,Curveball,79.7,2457,0.4681,-0.3056,-3.5415,5.2994,5.701,0.815,2.2669,8.6069,-115.8268,0.5733,2.7065,19.4239,-35.2021
453286,R,FF,4-Seam Fastball,96,2502,-0.8796,1.1567,-3.7365,4.988,5.941,0.1662,2.6501,12.171,-139.3413,-3.1622,-13.8391,28.1844,-16.7856
453286,R,CH,Changeup,83.5,1163,-0.9969,-0.0166,-3.6743,5.1229,6.136,-1.6705,3.275,6.5322,-121.4371,2.1669,-11.028,22.0895,-32.9418
607536,L,CU,Curveball,80.9,2471,-0.1568,0.0227,1.8475,5.332,6.08,-0.4678,2.783,-4.8567,-117.9261,0.7579,-0.7368,17.8237,-32.2578
453286,R,FF,4-Seam Fastball,94.7,2334,-0.947,0.9194,-3.7658,5.0311,5.87,-1.4119,2.5876,8.1417,-137.6438,-2.7358,-13.5527,27.5892,-20.269
607536,L,SL,Slider,83.6,2220,-0.1814,0.1435,1.8357,5.4053,5.971,-0.2518,2.9176,-4.4382,-121.8177,0.2831,-1.0907,19.6161,-30.9837
453286,R,FF,4-Seam Fastball,94.1,2493,-0.8096,0.9752,-3.7309,4.9156,6.072,0.686,1.8583,13.1312,-136.4749,-4.3473,-12.6766,26.8063,-19.3616
607536,L,FF,4-Seam Fastball,89.9,2316,0.6058,0.8271,1.38,5.8919,6.322,-1.3289,2.3591,-8.0013,-130.9543,-4.7094,8.2933,19.2357,-21.915
453286,R,CU,Curveball,77.8,2401,0.6,-0.5717,-3.5099,5.3344,5.752,0.7268,1.816,7.9158,-113.0061,0.3745,3.6524,19.9062,-37.2862
607536,L,FF,4-Seam Fastball,89.6,2315,0.5239,0.8183,1.458,5.8588,6.337,-0.869,2.0672,-6.8602,-130.5011,-5.2493,7.1735,20.5592,-21.9914
453286,R,FF,4-Seam Fastball,94.9,2396,-0.4838,0.9662,-3.7566,5.0142,5.872,0.8096,2.7516,12.858,-137.6059,-2.339,-8.7921,29.202,-19.7971
607536,L,SL,Slider,84.7,2280,-0.0819,0.3461,1.7094,5.4424,6.279,-1.9319,2.1933,-8.3354,-123.2381,-2.0199,0.5634,20.7674,-28.4625
453286,R,CH,Changeup,83.2,1262,-1.1258,0.2848,-3.5946,5.1137,6.153,0.3012,2.406,11.0588,-120.6959,-0.3124,-12.9776,21.7453,-29.5472
607536,L,CH,Changeup,84.9,1464,0.8314,0.4173,1.8348,5.5655,6.159,0.4169,1.2503,-4.9535,-123.5922,-4.714,9.376,19.6599,-27.2931
453286,R,FF,4-Seam Fastball,95.1,2359,-0.8352,1.0395,-3.6491,5.115,5.772,0.8164,2.3043,13.3437,-137.7846,-3.9379,-13.2158,28.2003,-18.5438
607536,L,CU,Curveball,81,2181,-0.1931,0.1597,1.9483,5.4881,5.979,0.3807,2.3963,-3.1202,-117.9279,-0.6502,-1.2678,19.8651,-30.7885
607536,L,SL,Slider,83.2,1376,0.9232,0.3327,1.7719,5.5777,6.124,1.0792,2.7424,-3.3746,-121.2854,-0.785,9.6982,21.0101,-28.9543
453286,R,FC,Cutter,88.6,2213,0.0881,0.4561,-3.6361,5.2185,6.193,0.3121,1.7654,9.4333,-128.8027,-3.3743,-0.7022,23.0312,-26.6629
453286,R,FC,Cutter,88.1,2295,0.2749,0.5969,-3.7952,4.972,5.84,-0.4341,1.9254,7.5323,-128.0863,-2.5417,1.5899,23.8739,-25.4177
607536,L,FT,2-Seam Fastball,88.4,2233,0.9195,0.4733,1.9272,5.5461,6.096,2.005,2.893,-1.6992,-128.928,-1.4859,10.5811,22.2816,-26.8113
453286,R,FF,4-Seam Fastball,93.4,2334,-0.9468,0.9794,-3.7532,5.0625,6.057,0.2685,2.2429,12.3198,-135.4849,-3.5912,-14.1839,28.8368,-19.6736
607536,L,CU,Curveball,79.2,2229,-0.1724,0.1129,1.9589,5.3782,6.093,-0.7644,2.3083,-5.6075,-115.276,-0.2188,-0.635,18.5583,-31.329
607536,L,FF,4-Seam Fastball,90.1,2268,0.6244,0.9983,1.4589,5.8051,6.372,-0.9567,2.2997,-7.3379,-131.1911,-4.9725,8.5914,22.9955,-19.7988
453286,R,FF,4-Seam Fastball,93.5,2429,-0.8269,1.0537,-3.7563,4.976,6.302,0.8256,1.6967,13.5632,-135.4052,-4.9681,-13.0131,28.2222,-18.3651
453286,R,CH,Changeup,82.6,1238,-1.1113,-0.0626,-3.7206,5.1012,6.163,-0.615,2.376,9.1725,-119.9089,0.4189,-12.3778,22.1338,-33.0669
453286,R,CU,Curveball,77.7,2324,0.579,-0.3204,-3.5507,5.3813,5.812,1.0439,2.4075,8.7101,-112.8868,1.0737,3.4158,19.0362,-35.2827
453286,R,FF,4-Seam Fastball,95.1,2366,-0.9546,1.1828,-3.6461,5.3261,5.968,-1.1951,3.0449,8.4698,-138.2225,-2.9315,-13.9212,29.5891,-16.7695
453286,R,CU,Curveball,78.4,2376,0.6239,-0.4178,-3.6342,5.332,5.704,0.732,1.3762,8.2048,-113.8561,-0.9666,3.9542,19.1867,-35.8126
453286,R,FC,Cutter,89,2271,0.1963,0.4131,-3.6636,5.1236,5.849,0.389,0.6971,9.4444,-129.2997,-5.6678,0.4421,23.8202,-26.7502
453286,R,FF,4-Seam Fastball,94.2,2433,-0.7566,1.1161,-3.7968,5.0629,6.134,0.3757,3.3242,12.4274,-136.7109,-1.2712,-11.9988,27.8419,-18.1584
448306,R,FF,4-Seam Fastball,89.4,2314,-1.0098,0.9398,-3.2367,4.8889,6.715,-0.3552,1.715,9.3183,-129.9257,-3.864,-13.458,25.3388,-20.7693
453286,R,CH,Changeup,83.2,1207,-1.2041,-0.1152,-3.7682,5.1409,6.405,-1.956,2.3674,6.5351,-121.089,0.3023,-13.1284,22.8906,-33.574
448306,R,FC,Cutter,86.4,2346,0.4137,0.6027,-2.6823,5.7489,6.707,1.1146,2.5699,8.2505,-125.6656,-2.6394,2.8807,23.9995,-25.3634
453286,R,FC,Cutter,88.2,2396,0.0664,0.5926,-3.8123,5.0384,5.854,-0.1711,1.9517,8.6366,-128.2104,-2.6452,-0.8859,23.907,-25.4279
448306,R,FC,Cutter,85.9,2348,0.476,0.8543,-2.7222,5.6838,6.747,1.8779,2.8293,9.9933,-124.8936,-2.318,3.2667,22.7411,-22.7993
453286,R,FF,4-Seam Fastball,93.8,2348,-0.8953,0.8853,-3.8021,5.1565,5.924,-0.3729,3.3026,10.7093,-136.1621,-1.0047,-13.1826,27.1983,-21.2688
448306,R,FF,4-Seam Fastball,88.3,2153,-0.7831,1.0431,-3.1753,5.3276,6.84,-1.7137,2.5593,5.2752,-128.5994,-2.9324,-9.9082,25.2449,-19.9599
453286,R,FF,4-Seam Fastball,94.1,2455,-0.9276,1.3205,-3.7218,5.2183,5.99,-0.8679,2.3111,9.3612,-136.7211,-4.7049,-13.4701,28.1417,-14.9911
448306,R,FT,2-Seam Fastball,88.8,2064,-1.1167,0.5458,-2.8768,5.2005,6.596,-2.0094,2.2603,4.5109,-129.2945,-2.2972,-13.5682,27.9707,-25.7318
453286,R,CH,Changeup,83.9,1356,-1.0304,0.014,-3.7777,5.1001,6.141,-1.5157,1.9607,7.2279,-122.0988,-0.9609,-11.5693,21.0545,-32.0655
448306,R,FF,4-Seam Fastball,88.9,2216,-0.7098,1.0622,-3.2348,5.2985,6.657,-1.1127,2.1399,6.7537,-129.4433,-4.0065,-9.436,25.8043,-19.4588
453286,R,CU,Curveball,79.8,2429,0.4231,-0.3957,-3.5722,5.3602,5.783,-0.4097,2.0864,6.1171,-116.077,0.2215,2.6767,20.6215,-35.9648
448306,R,FF,4-Seam Fastball,88.6,2057,-0.7021,0.9817,-2.7127,5.6109,6.784,-1.1142,2.6452,5.4471,-129.0261,-3.3471,-9.0487,24.5923,-20.5118
453286,R,FF,4-Seam Fastball,95.3,2475,-0.906,1.0821,-3.7065,5.0844,6.142,0.1928,2.8566,12.1843,-138.2197,-2.6081,-14.1163,28.7281,-18.0064
448306,R,FF,4-Seam Fastball,88.8,2256,-0.8173,0.9267,-3.258,5.1734,6.845,-0.4916,3.0639,8.6044,-129.2193,-1.0834,-11.1303,27.5329,-21.5957
453286,R,FF,4-Seam Fastball,95,2399,-0.8715,1.0146,-3.6999,5.1422,6.218,-1.3487,3.5939,8.079,-138.1482,-0.6844,-12.8403,28.744,-19.2461
448306,R,FF,4-Seam Fastball,88.2,2356,-0.7602,1.1847,-3.255,5.1571,6.752,-0.4146,2.4794,8.5824,-128.3138,-2.9335,-10.2953,26.6871,-18.4974
453286,R,FC,Cutter,89.8,2293,0.0758,0.862,-3.7363,5.0879,5.699,0.6663,3.2079,10.598,-130.3741,-0.4981,-1.0686,23.6447,-22.5929
607536,L,FF,4-Seam Fastball,92.1,2280,0.4697,0.8817,1.3843,5.6382,6.587,-0.8987,2.9047,-6.8702,-134.2329,-3.1824,6.9919,23.0609,-20.8779
607536,L,SL,Slider,82.4,2146,-0.0758,0.2225,2.0733,5.3991,6.198,1.2806,3.6517,-1.6527,-120.0076,2.0968,-0.4144,22.8392,-30.6519
453286,R,CH,Changeup,83,1355,-1.1316,-0.1204,-3.6729,5.3303,6.785,-1.5406,3.5874,7.1958,-120.8255,2.7003,-12.608,21.6269,-34.0387
453286,R,CH,Changeup,82.7,1409,-1.1671,0.6899,-3.6893,5.2911,5.949,-2.0812,3.6939,5.8615,-120.2637,1.4907,-12.2853,22.0199,-26.0409
607536,L,CH,Changeup,83.9,1365,1.014,0.265,1.6703,5.4992,6.072,0.0483,3.0283,-5.7085,-122.1384,0.0811,11.1209,20.8162,-29.7344
607536,L,FT,2-Seam Fastball,91.2,2281,0.7922,0.3736,1.6784,5.2484,6.23,-0.6327,2.3714,-7.4996,-132.9093,-2.3013,10.7127,20.9983,-27.4798
453286,R,FC,Cutter,86.1,2382,0.0134,0.3545,-3.7007,5.2422,5.802,1.4411,1.8814,12.0191,-124.8163,-2.3995,-2.1539,23.7998,-28.298
453286,R,SL,Slider,85.5,2277,-0.0013,0.2626,-3.8325,5.232,5.702,0.3098,1.5338,9.629,-124.0527,-2.9016,-1.8643,23.8511,-29.1964
607536,L,SL,Slider,84.7,2240,-0.192,0.1246,1.6827,5.4355,6.329,-0.5646,2.112,-4.8778,-123.492,-1.7956,-1.1818,20.3981,-30.7669
607536,L,SL,Slider,82.7,2181,-0.4139,0.219,2.1004,5.3382,6.199,0.474,2.6719,-2.9079,-120.5594,-0.1356,-3.5972,19.3916,-30.1853
453286,R,FF,4-Seam Fastball,94.8,2437,-1.3523,1.0935,-3.628,5.3627,5.648,0.9083,2.1776,14.5316,-137.1675,-4.9114,-19.7847,29.0052,-17.8618
453286,R,FF,4-Seam Fastball,93.7,2469,-1.1355,1.1074,-3.6604,5.3065,5.754,1.1623,1.517,14.6555,-135.4372,-6.2926,-16.774,28.0591,-17.7048
607536,L,FT,2-Seam Fastball,89.7,2295,0.9727,0.3186,1.7851,5.401,6.315,0.7295,2.9346,-4.6654,-130.7714,-0.9524,12.0847,20.1997,-28.4638
607536,L,CH,Changeup,84.9,1234,0.5744,0.3995,1.6571,5.5423,6.182,-0.8756,1.0438,-7.0521,-123.5804,-5.1131,7.0488,19.4303,-27.4147
607536,L,FF,4-Seam Fastball,91.6,2283,0.3319,0.8197,1.5412,5.6119,6.346,-1.5054,2.8495,-8.4196,-133.3771,-3.0228,5.3865,21.4202,-21.8862
607536,L,CH,Changeup,84.3,1440,0.6939,0.4095,1.8069,5.5201,6.181,0.7091,1.8671,-3.9162,-122.9356,-3.0701,7.7174,19.5004,-27.6782
607536,L,SL,Slider,83.5,2200,-0.369,0.3013,2.2119,5.3754,6.198,1.3015,2.2126,-1.3728,-121.6026,-1.486,-3.4082,22.2323,-29.1226
607536,L,CH,Changeup,83.5,1451,0.7441,0.4979,1.8695,5.4367,6.317,0.0408,1.2126,-5.6764,-121.6756,-4.4261,8.3654,18.4595,-26.6482
607536,L,FF,4-Seam Fastball,89.1,2198,0.5338,0.8706,1.8055,5.5253,6.452,0.2208,3.1145,-5.037,-129.8453,-1.8211,7.0337,23.6569,-22.0489
448306,R,FT,2-Seam Fastball,89,2189,-1.3006,0.0579,-3.1681,4.897,6.734,0.1393,2.0256,10.9534,-129.2515,-1.0659,-17.1402,28.9987,-31.4904
607536,L,FF,4-Seam Fastball,89.4,2138,0.5673,0.7928,1.8711,5.5622,6.405,1.7118,3.554,-1.5944,-130.4498,-0.7436,6.849,22.6017,-23.0349
448306,R,CH,Changeup,82.9,1731,-1.2257,0.2647,-2.7911,5.3834,6.702,-2.2634,2.1155,3.6632,-120.7537,-1.5493,-12.8543,22.9189,-29.4454
607536,L,CH,Changeup,84,1378,1.1057,0.3273,2.0073,5.4171,6.129,0.4054,1.4499,-5.8559,-122.2405,-3.5127,12.1012,20.5522,-28.4855
448306,R,FT,2-Seam Fastball,89.2,2142,-1.4406,-0.0145,-3.5003,4.876,6.741,-0.2189,1.6944,11.2056,-129.3877,-1.664,-18.8679,30.2883,-32.1664
607536,L,CH,Changeup,83.3,1290,0.7603,0.4514,2.1501,5.5077,6.201,1.0305,1.8222,-4.0468,-121.2958,-2.986,8.2218,20.3389,-27.3855
453286,R,FF,4-Seam Fastball,95.7,2391,-0.6375,0.844,-3.7108,4.96,6.233,-0.3648,3.3379,10.2318,-139.1125,-0.6279,-10.2683,26.2394,-21.2008
448306,R,CH,Changeup,82.3,1731,-1.3168,0.0484,-3.1575,5.2248,6.408,-2.3609,3.1694,4.3775,-119.8425,1.7476,-13.5598,22.4012,-32.2372
607536,L,SL,Slider,83.8,2171,-0.1296,0.3525,1.8769,5.3846,6.051,0.4272,2.625,-3.0859,-122.0867,-0.7653,-0.7899,20.0834,-28.7108
453286,R,FF,4-Seam Fastball,97.1,2480,-0.5988,0.835,-3.684,5.0401,6.264,-0.5661,3.209,9.7,-141.2697,-1.361,-9.9026,26.2392,-20.8025
448306,R,FF,4-Seam Fastball,89.8,2337,-0.6791,1.0672,-3.5435,5.0776,6.704,-1.4598,2.7409,6.6658,-130.6942,-2.1336,-9.2386,26.0786,-19.5068
607536,L,SL,Slider,83.8,2227,-0.1714,0.3418,1.9193,5.3825,6.313,-0.2454,1.6602,-4.6734,-122.1609,-3.0152,-1.0138,18.995,-28.4058
453286,R,FC,Cutter,90.3,2235,0.1459,0.6089,-3.7525,5.0311,5.856,0.7181,3.0113,10.7078,-131.071,-0.3844,-0.3332,24.4838,-25.3581
448306,R,FF,4-Seam Fastball,89.5,2194,-0.8983,1.0008,-3.4592,5.155,6.831,0.108,1.9975,10.826,-130.084,-3.981,-12.5641,25.9118,-19.9662
607536,L,FF,4-Seam Fastball,91.7,2354,0.5638,0.6707,1.4424,5.6861,6.347,-1.1321,2.7532,-7.7369,-133.5928,-3.1642,8.1022,21.0743,-23.6461
453286,R,FF,4-Seam Fastball,95.4,2301,-1.0083,0.8986,-3.8016,4.9934,6.139,-0.5178,2.9313,10.8277,-138.5571,-1.8205,-15.153,27.6681,-20.4346
607536,L,SL,Slider,82.5,2124,-0.1337,0.3539,1.9902,5.4629,6.065,0.9127,2.1312,-2.186,-120.1586,-1.8004,-0.8978,21.5026,-28.6511
448306,R,FC,Cutter,84,2383,0.37,0.3431,-3.4165,5.5967,6.335,0.5096,2.7293,8.3628,-122.1786,-0.9801,2.2592,21.5239,-28.7329
453286,R,FF,4-Seam Fastball,96.3,2341,-1.006,0.8316,-3.6592,5.09,5.997,1.0559,1.6511,14.6119,-139.463,-5.3649,-15.9779,27.6853,-20.5045
448306,R,FC,Cutter,84.3,2541,0.5278,0.2342,-3.5596,5.375,6.493,2.8449,1.4972,13.8207,-122.1338,-3.0608,2.6599,23.4736,-29.4287
453286,R,FC,Cutter,86.9,2238,0.151,0.1534,-3.8033,5.0045,6.006,-0.9795,3.3409,6.429,-126.539,1.7806,0.5029,21.9973,-31.036
607536,L,CH,Changeup,84.1,1506,1.0313,0.2797,1.9002,5.5765,6.11,0.761,2.3419,-4.6476,-122.4867,-1.7829,11.1787,19.5525,-29.242
607536,L,FF,4-Seam Fastball,91.1,2294,0.5526,0.7118,1.4583,5.8193,6.12,-0.9829,3.5153,-7.284,-132.6934,-1.5497,7.7518,21.0395,-23.598
448306,R,FC,Cutter,85.4,2548,0.2341,0.3677,-3.0209,5.4072,6.611,1.2527,1.5114,9.6315,-124.1245,-3.662,0.6378,23.3832,-27.8223
453286,R,CH,Changeup,84.3,1374,-1.086,-0.0566,-3.7105,5.1275,6.371,0.7619,0.5846,12.5202,-122.2289,-4.0981,-13.1339,20.833,-32.2338
448306,R,FF,4-Seam Fastball,89,2322,-0.6732,0.9822,-2.9209,5.4483,6.964,0.3524,2.8161,9.589,-129.4142,-2.575,-9.6516,25.5601,-20.52
453286,R,FF,4-Seam Fastball,96.2,2431,-0.6586,0.9307,-3.7743,4.9513,6.095,0.4194,2.7523,12.5119,-139.5611,-2.3323,-11.1527,28.6583,-19.7727
453286,R,FC,Cutter,87.1,2330,0.3297,0.0752,-3.7162,5.0255,5.886,1.0807,0.939,10.7352,-126.3348,-3.7571,1.4442,24.0703,-30.8855
453286,R,SL,Slider,86.8,2263,0.2925,-0.0924,-3.7691,5.085,5.797,-0.1854,2.5446,7.9049,-126.158,0.3029,1.452,25.7201,-33.4475
453286,R,FF,4-Seam Fastball,96.2,2308,-0.8689,0.8997,-3.7789,4.9421,5.904,-1.2137,3.1277,8.6669,-139.8939,-1.2519,-13.1122,29.4737,-20.4461
453286,R,FF,4-Seam Fastball,96.2,2396,-0.8155,1.0713,-3.7839,4.988,5.879,-0.4433,2.9125,10.5593,-139.5761,-2.261,-12.831,30.8233,-18.1171
453286,R,FC,Cutter,88,2278,0.2769,0.1814,-3.7286,5.076,5.919,0.4511,1.5918,9.4931,-127.8645,-2.708,1.1388,25.0943,-29.9014
453286,R,SL,Slider,85.7,2171,0.1764,0.0556,-3.8013,5.1635,5.951,0.1904,2.8864,8.9989,-124.4088,0.8003,-0.0065,25.0533,-32.0023
607536,L,FT,2-Seam Fastball,89.5,2170,0.8831,0.3025,1.9776,5.362,6.199,0.7216,2.0607,-4.9452,-130.5048,-2.9232,11.01,21.4838,-28.3748
607536,L,FT,2-Seam Fastball,89.8,2174,0.8835,0.354,1.9679,5.5074,6.147,1.4244,3.1631,-3.1913,-130.9309,-0.7057,10.7752,21.7454,-28.1293
453286,R,FC,Cutter,90.8,2345,0.2902,0.6641,-3.8016,4.985,6.016,2.1913,0.7692,14.2279,-131.3553,-5.9013,0.2843,28.0138,-23.5557
607536,L,SL,Slider,86.3,2236,-0.1426,0.1803,1.5609,5.49,6.303,-0.6131,1.9965,-4.8883,-125.7114,-2.4845,-0.55,24.7381,-29.9843
607536,L,FF,4-Seam Fastball,91.5,2347,0.5834,0.8574,1.5669,5.5437,6.334,0.0672,1.8112,-5.0465,-133.3054,-5.494,7.9488,24.3279,-21.026
448306,R,FC,Cutter,87.7,2439,0.323,0.6518,-3.4812,5.1677,6.6,0.2648,2.211,8.4249,-127.5184,-2.3957,1.872,25.5514,-24.7059
453286,R,CH,Changeup,84.7,1367,-1.2406,0.1019,-3.5868,5.3829,5.946,-0.3635,0.8069,9.8718,-122.9619,-4.5316,-14.2681,22.1218,-30.5462
607536,L,FF,4-Seam Fastball,91.5,2321,0.3905,0.8319,1.4532,5.6105,6.465,-0.2383,2.7033,-5.1346,-133.3724,-3.4077,5.6232,22.6373,-21.6386
448306,R,KC,Knuckle Curve,80.1,NA,0.3632,-0.3262,-3.1949,5.5563,6.66,-0.7127,1.1469,4.82,-116.5613,-2.377,2.3649,23.3271,-34.8997
453286,R,FF,4-Seam Fastball,95.1,2435,-0.8666,1.1982,-3.7895,5.1934,6.108,0.1244,3.6538,12.1038,-137.9785,-1.0421,-13.5426,28.6615,-16.9225
607536,L,FF,4-Seam Fastball,90.7,2252,0.7925,0.9217,1.9482,5.5053,6.134,1.1931,3.1766,-3.5563,-132.1281,-1.9485,9.9556,23.638,-21.1768
448306,R,FC,Cutter,86.9,2498,0.439,0.6524,-3.0487,5.5605,6.589,0.7965,3.1118,8.3467,-126.3846,-1.047,3.1127,24.866,-25.0969
453286,R,CU,Curveball,80.3,2500,0.5402,-0.2739,-3.6284,5.4242,5.732,0.542,3.0029,8.1297,-116.5897,1.7736,3.4737,19.8114,-35.1603
448306,R,FC,Cutter,87.6,2370,0.4733,0.589,-3.5506,5.2645,6.532,1.2752,3.2696,10.6892,-127.1391,0.153,2.8523,27.2745,-26.018
607536,L,CH,Changeup,83.4,1387,0.9374,0.3626,1.9168,5.6476,6.243,0.4787,1.5678,-5.1335,-121.4017,-3.727,10.1958,20.7182,-28.1251
453286,R,FF,4-Seam Fastball,95.8,2451,-1.1749,0.8904,-3.6962,5.2585,5.622,-1.8701,2.9386,7.296,-139.2098,-2.463,-16.4964,29.2592,-20.553
607536,L,SL,Slider,82.3,2133,-0.1524,0.2578,2.1808,5.5088,6.176,0.582,2.3033,-3.3315,-119.9386,-1.3567,-0.9358,19.5507,-29.64
448306,R,FF,4-Seam Fastball,88.8,2176,-0.6161,0.9375,-3.2423,5.2331,6.869,-1.1317,3.0819,6.5536,-129.2602,-1.2478,-8.368,26.0255,-21.3781
453286,R,FC,Cutter,89.2,2422,-0.0648,0.9997,-3.8226,5.2251,5.746,2.1444,1.9015,14.5744,-129.1054,-4.123,-3.506,24.7323,-20.6009
448306,R,FT,2-Seam Fastball,89.6,2186,-1.193,-0.0412,-3.8388,4.6857,6.476,-1.6329,2.0506,8.0008,-130.259,-0.378,-15.3557,29.0067,-32.7788
453286,R,FF,4-Seam Fastball,94.5,2252,-1.0729,1.0241,-3.7455,5.3285,5.919,1.9324,1.8085,16.8866,-136.4633,-5.6057,-16.6812,27.4282,-18.5804
607536,L,FT,2-Seam Fastball,90.5,2279,0.9376,0.5198,1.9797,5.56,6.272,2.5061,3.3641,-0.676,-132.0117,-0.7703,11.1878,23.2738,-26.0829
448306,R,CH,Changeup,83.7,1560,-1.1594,0.1357,-3.4973,4.9443,6.596,-2.1089,1.2961,5.5471,-121.9001,-2.2988,-12.7432,23.6852,-30.5621
453286,R,CH,Changeup,83.8,1247,-1.2478,0.17,-3.627,5.1862,6.303,-0.6058,2.1694,9.4246,-121.7764,-0.9101,-14.1877,22.517,-30.5146
607536,L,FF,4-Seam Fastball,89.6,2325,0.5606,0.9773,1.6641,5.9306,6.116,-0.3225,2.8917,-6.0601,-130.4561,-3.6224,7.5186,23.906,-20.5376
448306,R,CH,Changeup,83.9,1608,-1.2325,0.2648,-3.3004,5.1306,6.87,-1.5903,2.1223,6.516,-122.1724,-1.0962,-13.8533,24.3991,-29.4484
453286,R,FF,4-Seam Fastball,94.8,2331,-0.9283,0.8327,-3.7239,5.2501,5.755,0.9854,2.2491,14.1237,-137.347,-3.9384,-14.4312,27.7114,-21.2137
448306,R,FC,Cutter,85.8,2253,0.2877,0.4284,-3.393,5.2284,6.619,-1.4861,2.5109,3.953,-125.0419,-1.0757,2.2678,24.7432,-27.6169
453286,R,CH,Changeup,83.7,1283,-1.0556,-0.4421,-3.7939,5.3531,5.986,-1.7977,1.8837,6.6149,-121.7057,-0.7281,-11.6445,23.4077,-36.6066
448306,R,FF,4-Seam Fastball,88.9,2298,-0.741,0.9203,-3.7479,4.7457,6.405,-1.9112,3.2576,6.0744,-129.5292,0.3971,-9.5587,24.3519,-21.9855
453286,R,FF,4-Seam Fastball,96.7,2428,-0.9079,1.0762,-3.5085,5.4987,5.874,0.1526,2.4341,11.6602,-140.312,-4.9974,-14.2254,28.0605,-17.2873
448306,R,KC,Knuckle Curve,80,2464,0.3406,-0.1255,-3.5834,5.1599,6.533,1.9254,1.9416,11.5188,-116.05,-0.141,1.0946,20.3153,-33.4878
453286,R,FF,4-Seam Fastball,93.9,2290,-0.9243,0.9063,-3.6417,5.3807,5.791,-0.3738,3.4657,10.3344,-136.3423,-1.24,-13.3644,25.5915,-20.9465
448306,R,FF,4-Seam Fastball,90.7,2464,-0.8346,1.0344,-3.2789,4.9994,6.77,1.4866,2.6034,13.8112,-131.627,-2.3575,-12.5041,24.4919,-19.5921
453286,R,CU,Curveball,79.8,NA,0.3414,-0.4757,-3.523,5.7727,5.526,-0.0501,1.4655,6.9087,-115.9851,-1.8411,1.7014,21.6992,-36.2588
448306,R,FT,2-Seam Fastball,87.9,2164,-1.1953,0.0323,-3.7575,4.6229,6.937,-0.7465,1.2394,9.9334,-127.7308,-2.1737,-15.366,25.4995,-31.5569
448306,R,FF,4-Seam Fastball,90.2,2343,-0.9864,1.201,-3.7084,4.7888,6.58,-0.6167,1.9051,9.8375,-131.0347,-3.7974,-13.4896,26.7843,-17.6173
448306,R,FC,Cutter,86.5,2473,0.4767,0.297,-3.4292,5.0834,6.32,0.4045,1.9163,8.1692,-125.769,-1.9764,3.5399,23.6919,-28.8383
448306,R,FF,4-Seam Fastball,90.2,2310,-0.9535,0.9834,-3.288,5.1862,6.608,-0.821,2.4895,8.2296,-131.297,-2.9199,-12.7974,25.6708,-20.2489
448306,R,FT,2-Seam Fastball,89.5,2162,-1.2111,0.4109,-2.7871,5.0322,6.752,-0.9934,2.7648,7.0792,-130.2544,-0.4936,-15.4475,26.3426,-27.5062
448306,R,FT,2-Seam Fastball,88.9,2161,-0.9404,-0.0242,-3.1127,4.9596,6.673,-0.0346,2.4327,9.5986,-129.2678,-0.0926,-12.6465,26.6407,-32.6252
448306,R,FC,Cutter,87.8,2302,0.254,0.7797,-3.3386,5.3877,6.629,-0.8474,2.6127,5.5383,-127.8661,-2.283,1.7492,24.8309,-23.2478
448306,R,FT,2-Seam Fastball,88.8,2141,-0.813,-0.261,-3.543,4.753,6.574,-0.2535,1.1631,9.8062,-129.0661,-2.2192,-11.103,25.0252,-34.8872
448306,R,FC,Cutter,87,2421,0.4369,0.5305,-3.4932,5.1437,6.532,1.3699,2.1866,10.7951,-126.4191,-2.0397,2.6982,23.9022,-26.2243
448306,R,CH,Changeup,83.5,1825,-1.3925,0.2836,-3.397,5.0405,6.487,-1.2049,2.0781,7.823,-121.457,-0.9718,-15.352,22.6058,-29.3604
448306,R,FF,4-Seam Fastball,89.5,2259,-0.6762,1.1959,-3.4927,5.029,6.651,-0.5991,1.8611,8.6324,-130.1355,-4.3818,-9.5627,27.0813,-17.724
448306,R,FF,4-Seam Fastball,90.6,2391,-0.8091,1.2784,-3.344,5.1407,6.522,0.2727,2.0219,10.7957,-131.5813,-4.6115,-11.6837,26.878,-16.4539
448306,R,FF,4-Seam Fastball,89.4,2396,-0.8124,1.1432,-3.717,5.1665,6.552,-0.2583,2.1703,10.2772,-129.8164,-3.7667,-11.4437,28.0042,-18.5893
607536,L,CH,Changeup,84.6,1476,0.7671,0.0456,1.8404,5.4404,6.161,0.6441,1.8283,-4.3014,-123.4031,-2.3437,8.5694,18.4008,-31.5218
